fecha_hora_med,id_parametro,valor
2019-04-20 16:03:00.953 ,pm25_a,6.583333015441895
2019-04-20 15:02:50.650 ,pm25_a,5.333333015441895
2019-04-20 14:02:49.674 ,pm25_a,4.333333969116211
2019-04-20 13:03:00.953 ,pm25_a,3.1666665077209477
2019-04-20 12:02:50.640 ,pm25_a,3.1666667461395264
2019-04-20 11:02:50.640 ,pm25_a,3.4166667461395264
2019-04-20 10:02:50.648 ,pm25_a,2.0833332538604736
2019-04-20 09:03:00.964 ,pm25_a,2.5833332538604736
2019-04-20 08:02:50.647 ,pm25_a,2.1666665077209477
2019-04-20 07:02:50.646 ,pm25_a,1.5833333730697632
2019-04-20 06:02:50.657 ,pm25_a,3.249999761581421
2019-04-20 05:02:49.640 ,pm25_a,3.9166667461395264
2019-04-20 04:04:40.957 ,pm25_a,2.0833332538604736
2019-04-20 03:02:50.651 ,pm25_a,0.4166666865348816
2019-04-20 02:02:50.651 ,pm25_a,0.6666666865348816
2019-04-20 01:02:50.653 ,pm25_a,4.750000476837158
2019-04-20 00:02:50.574 ,pm25_a,14.833333015441896
2019-04-19 23:02:50.649 ,pm25_a,12.999999046325684
2019-04-19 22:02:50.650 ,pm25_a,11.166666984558104
2019-04-19 21:02:50.659 ,pm25_a,10.749999046325684
2019-04-19 20:02:50.660 ,pm25_a,12.0
2019-04-19 19:02:50.569 ,pm25_a,11.333333015441896
2019-04-19 18:02:50.568 ,pm25_a,10.583332061767578
2019-04-19 17:02:50.569 ,pm25_a,7.833333492279053
2019-04-19 16:02:50.654 ,pm25_a,10.25
2019-04-19 15:03:00.882 ,pm25_a,9.416666984558104
2019-04-19 14:02:50.656 ,pm25_a,9.75
2019-04-19 13:02:50.656 ,pm25_a,7.166666507720947
2019-04-19 12:02:50.568 ,pm25_a,7.5833330154418945
2019-04-19 11:02:50.568 ,pm25_a,7.500000476837158
2019-04-19 10:02:50.652 ,pm25_a,5.416666507720947
2019-04-19 09:02:50.654 ,pm25_a,6.083332538604736
2019-04-19 08:02:50.652 ,pm25_a,7.250000953674316
2019-04-19 07:02:50.652 ,pm25_a,4.0
2019-04-19 06:02:50.660 ,pm25_a,7.166666030883789
